coding,beta,se,pvalue,n,protein,-Log10P
762,-0.0106186503113751,0.0123820173503777,0.391128488419978,26955,DAPP1,0.407680550417074
763,-0.000613436765979846,0.012276687117663,0.960148568784579,26797,DARS1,0.0176615611155262
764,0.00671254892747569,0.0112277581977022,0.549943627639498,24169,DBH,0.25968182588728
765,-0.0387225765975104,0.012138449912867,0.00142398565421905,26916,DBI,2.84649438592731
766,-0.00353545298859705,0.01117655091114,0.751756576258993,23499,DBN1,0.123922764064824
767,-0.0119261597542352,0.0123937486266449,0.335921481054028,27098,DBNL,0.473762223592271
768,-0.0578662703208001,0.0119787208766861,1.36758059438521e-06,27134,DCBLD2,5.86404707035805
769,-0.0870601560635211,0.0110922809831697,4.38111170882971e-15,23597,DCC,14.358415673115
770,-0.0047935913200893,0.0112884570804786,0.671099110466813,23349,DCDC2C,0.173213336835042
771,0.0114267267115965,0.011351042016212,0.314104955067553,23349,DCLRE1C,0.502925212466437
772,0.0410618492054661,0.0112208870860665,0.000253284973347561,26516,DCN,3.59639057485934
773,-0.0012291460228956,0.0112421664519004,0.912938859905023,23687,DCTD,0.0395583064689659
774,-0.0149002567185032,0.0124916709064494,0.232952088685016,27257,DCTN1,0.632733391245766
775,0.00939610006841952,0.0122629237559533,0.443551995267886,26958,DCTN2,0.353055462789785
776,-0.0132316867755731,0.0120476687849532,0.272093201487213,26499,DCTN6,0.565282309353923
777,0.0515792808504219,0.0120199325534208,1.78374186863607e-05,26922,DCTPP1,4.74866799364718
778,-0.0232707198917644,0.0112710582218726,0.0389677007778884,23441,DCUN1D1,1.40929521824975
779,-0.00610428779726732,0.0112601103362363,0.587743662439164,23349,DCUN1D2,0.230812045116743
780,-0.0599366896133348,0.011291681313732,1.11681188836877e-07,27134,DCXR,6.95201997166802
781,-0.0128218774955949,0.0113242877562387,0.257542692783295,23435,DDA1,0.589150767774911
782,-0.0861165824984812,0.0119833975069335,6.82890982454538e-13,26958,DDAH1,12.1656486220833
783,0.0813561913371462,0.0120530316772929,1.51005479213117e-11,26876,DDC,10.8210072941052
784,-0.00271059322590598,0.0113006750689081,0.81043990958903,24219,DDHD2,0.0912791805703827
785,-0.0127056473525633,0.01113441663455,0.25383370653285,23687,DDI2,0.595450708524798
786,-0.0506881076033303,0.0122863445181159,3.70925746672538e-05,27214,DDR1,4.43071302040627
787,-0.057499021712787,0.010930337678341,1.44886687096448e-07,24229,DDT,6.83897151781502
788,-0.00509351858902228,0.0113602017596408,0.653893716967053,24122,DDX1,0.184492835598924
789,0.00660096789715812,0.0112769677115807,0.558318309524526,23597,DDX25,0.253118129636438
790,-0.0124055627076392,0.0113354991233596,0.273791099852833,23499,DDX39A,0.562580673614836
791,-0.00606347513347338,0.011251710475492,0.589965359154609,23499,DDX4,0.229173487967466
792,-0.0155020911317203,0.0113664688276811,0.172629663590297,23597,DDX53,0.762884575789568
793,-0.0221963767576558,0.0120376102731113,0.0652061232933209,26509,DDX58,1.18571161918169
794,-0.0262071326910851,0.0122948090933316,0.0330519952088971,26955,DECR1,1.48080231886941
795,-0.0733104851998387,0.0117181868090078,4.00708295725821e-10,26403,DEFA1_DEFA1B,9.39717166642517
796,-0.0170009366173444,0.0112177273527756,0.129648767165657,23329,DEFB103A_DEFB103B,0.887231608595346
797,-0.000788387825103323,0.0105056674981735,0.940180305535316,23441,DEFB104A_DEFB104B,0.0267888504535734
798,-0.0124028702827807,0.0112526561196197,0.270378612101542,23441,DEFB116,0.568027665591542
799,-0.0206301282125488,0.0112677360596775,0.0671277645528614,23441,DEFB118,1.17309781517948
800,-0.0567640556624555,0.0113294135352898,5.46845952621577e-07,26713,DEFB4A_DEFB4B,6.26213499788724
801,0.0107698134437138,0.0112902743759919,0.340143179716189,23435,DENND2B,0.468338232747864
802,-0.00177032446977113,0.0112470412416538,0.874928151448761,23499,DENR,0.0580276095039768
803,-0.0306252987990693,0.01254871383869,0.0146727482395726,27248,DFFA,1.83348853418007
804,-0.0182665053482509,0.0111884269203493,0.102561332778013,23441,DGCR6,0.989016344159347
805,-0.0153187206196495,0.0112052283167257,0.17160556673659,23499,DGKA,0.765468628120353
806,-0.0104348666011735,0.0121244985738372,0.389442387109537,26563,DGKZ,0.409556781408836
807,-0.0320427684542173,0.0113194408693715,0.0046475199821628,23435,DHODH,2.33277873428885
808,-0.00597540170160276,0.011353536228491,0.598682448353176,24118,DHPS,0.222803473932316
809,-0.00946197177593355,0.0113383962907266,0.404003554921597,24192,DHRS4L2,0.393614813414047
810,-0.00418274718537649,0.0122917191079995,0.73364092980878,26829,DIABLO,0.134516447384056
811,0.00759723762912354,0.0113165064409413,0.502009735149938,23597,DIPK1C,0.299287860781467
812,0.0913317197839414,0.0105687395633581,5.88349865084036e-18,23687,DIPK2B,17.2303643417994
813,-0.0270961454780971,0.012423359584992,0.0291872000403413,27214,DKK1,1.53480756535299
814,-0.0176079005672679,0.0118506396394918,0.137338697067211,27231,DKK3,0.862207077075822
815,-0.00157900836230402,0.0119312657161363,0.894714729924157,26794,DKK4,0.0483154126934478
816,-0.00961147325014045,0.011962389961758,0.4217077166526,26958,DKKL1,0.374988451939889
817,-0.0223155316361771,0.0114130308251686,0.050562973982869,24192,DLG4,1.29616738990042
818,-0.0116869109352531,0.0114396187793045,0.306972339827943,24219,DLGAP5,0.512900755471626
819,0.0229055813807572,0.0120362604762756,0.0570448237531331,27231,DLK1,1.24378375733587
820,-0.0279778830532381,0.0116643555789642,0.0164655189515888,27134,DLL1,1.78342457687071
821,-0.0138173833277511,0.0112738075266258,0.220354648412939,23576,DLL4,0.656877783552993
822,-0.0153914668798343,0.0110343944706948,0.163070352125591,23576,DMD,0.787624991005534
823,0.0968321190872512,0.0107149221290694,1.72907373064476e-19,23576,DMP1,18.7621864872758
824,0.0120198786584392,0.0112709391108216,0.286231879027769,23349,DNAJA1,0.543281998407011
825,-0.0298031213984196,0.0124373711752566,0.0165702572932449,27156,DNAJA2,1.78067074805809
826,-0.0159715858899064,0.0113623937900692,0.159839962265531,24192,DNAJA4,0.79631463164483
827,-0.0360950153736513,0.0121795835364052,0.00304361432841633,26958,DNAJB1,2.51661038003952
828,-0.0170343439458695,0.0113132386669197,0.132157294950444,24122,DNAJB14,0.87890885924977
829,-0.0217656716293569,0.0110727582860031,0.0493454608590601,23687,DNAJB2,1.30675279060383
830,-0.00100604356491794,0.0112015017551119,0.928436365605552,23459,DNAJB6,0.0322478571513682
831,0.00118947977727793,0.0120909078704254,0.92163285834321,26516,DNAJB8,0.035442050042006
832,-0.0163480533886507,0.0113918013289222,0.151279560350999,24192,DNAJC21,0.82021974630879
833,-0.0235251594390054,0.0111243457118017,0.0344621200444722,23576,DNAJC6,1.4626580090907
834,-0.0195644922337651,0.0112158661238316,0.0811093283211315,24122,DNAJC9,1.09092919504385
835,0.164590879302718,0.0116912282119456,7.46926803816211e-45,26908,DNER,44.1267219554219
836,0.00607892053226336,0.0113114576135704,0.590987704461929,23441,DNLZ,0.228421554550021
837,-0.00900121915074396,0.0113242318221862,0.426700702184566,24122,DNM1,0.369876642459105
838,-0.0314922050769348,0.0111565719269315,0.00476526303718447,24219,DNM3,2.32191312179484
839,-0.0212372057695141,0.0120778473086898,0.0786976464741713,26839,DNMBP,1.10403825542447
840,0.0110443503415001,0.0112001543321148,0.324099249641459,24192,DNPEP,0.489321974450515
841,-0.0414608383098897,0.0122945732627621,0.000746510256295772,27047,DNPH1,3.12696422113111
842,-0.0275914516732097,0.0112344983246564,0.0140581319619221,23597,DOC2B,1.85207238433241
843,0.011715396192049,0.0113161473843442,0.300548229837109,23441,DOCK9,0.522085825586696
844,-0.0087163039060908,0.0113840786775161,0.443887664510134,24192,DOK1,0.352726923705468
845,-0.00844608004034957,0.0123171215823811,0.492896448772271,26922,DOK2,0.307244310845403
846,-0.00813701181363898,0.0119573362083959,0.496191447625914,26797,DPEP1,0.304350725515003
847,0.0116066560217182,0.0122687363453418,0.34413913427977,26958,DPEP2,0.463265938145214
848,-0.076358060451981,0.0119012615663487,1.4225797362929e-10,26955,DPP10,9.84692338183165
849,0.120673210552772,0.0119944859721611,9.09068485619747e-24,26498,DPP4,23.0414033975191
850,0.00141480430734724,0.0115702678003568,0.902678733048646,26958,DPP6,0.0444667893209369
851,-0.0282480852710024,0.0121003290971708,0.0195774933613833,26758,DPP7,1.70824291462726
852,-0.056500910833661,0.0108414303876942,1.88610671149799e-07,27231,DPT,6.72443373953947
853,-0.0662131834885004,0.0119868751020932,3.34772300447444e-08,27158,DPY30,7.47525048335647
854,-0.0781581303591255,0.0119496697063563,6.23704168838896e-11,26839,DRAXIN,10.2050213531147
855,-0.00547577748879242,0.0123492502426796,0.657472973026288,26958,DRG2,0.18212209516793
856,-0.0861325616474355,0.0113073124483379,2.6735083239188e-14,26737,DSC2,13.5729184593937
857,-0.0593136095072919,0.011168224240148,1.10032208360609e-07,24219,DSCAM,6.95848017060696
858,0.0807057275309298,0.0116902899008183,5.18010774943638e-12,27050,DSG2,11.2856612065677
859,-0.0357445190692176,0.0117666012783535,0.00238542599816071,27160,DSG3,2.62243405178959
860,-0.0337048966129163,0.0118507777590895,0.00445694826340606,26913,DSG4,2.35096240720789
861,-0.00900378696742646,0.0112612658041874,0.423987726476809,23687,DTD1,0.372646715106667
862,0.0361285384101216,0.0105591404267775,0.000623706989745734,24074,DTNB,3.20501938887978
863,0.0045668662208851,0.0112259344473815,0.6841483658616,23597,DTX2,0.164849706046269
864,0.00267671627811813,0.0112892463336617,0.812578543096746,26958,DTX3,0.0901346498138334
865,-0.0346447497054523,0.0111826531609664,0.00195002007551851,24226,DTYMK,2.709960917539
866,-0.00253260323687553,0.0121434564699599,0.834795659379597,26516,DUOX2,0.0784198177670891
867,0.0947071574558624,0.0111937710441432,2.80664987478258e-17,24118,DUSP13,16.5518117615494
868,0.0269188592582213,0.0110944542105775,0.015259643162164,23597,DUSP29,1.81645562198501
869,0.000632280556713607,0.0121421964197366,0.958470921835555,26499,DUSP3,0.0184210582454099
870,-0.0469358008555151,0.0111193035333819,2.43992190647139e-05,24122,DUT,4.61262407371508
871,-0.0190571107903152,0.011398001319799,0.0945432728808474,24192,DXO,1.02436936744998
872,-0.0315372602374201,0.0114365460296567,0.00582737190442065,24118,DYNC1H1,2.23452726423633
873,-0.0702419414941468,0.0111509953268236,3.04540846262883e-10,23597,DYNLT1,9.51635444977367
874,-0.0131436527107762,0.0113379171554379,0.246359589520387,24118,DYNLT3,0.608430528194299
875,-0.0246616064060721,0.0122558077371157,0.0442047942537982,26839,EBAG9,1.3545306264641
876,-0.0424933959388742,0.0120326445379835,0.000413878953438185,27212,EBI3_IL27,3.38312665776947
877,-0.000675983306591174,0.012092603081293,0.955421444916141,26499,ECE1,0.0198050149846076
878,-0.0789650906721387,0.0111220159676734,1.28303079012906e-12,24226,ECHDC3,11.8917629213159
879,-0.0697716569655771,0.0110179688001244,2.45519964057124e-10,23576,ECHS1,9.60991318815474
880,-0.0269476709056421,0.0112157177970841,0.0162835897800732,23435,ECI2,1.78824984700098
881,0.0307372585242712,0.0111709295809571,0.00593612174192752,23525,ECM1,2.226497200838
882,-0.0183555590821509,0.0112552957546086,0.102938042452421,23441,ECSCR,0.987424094879274
883,0.0630988117392522,0.0097714878758922,1.08280872649877e-10,27257,EDA2R,9.96544825285075
884,0.031528774610491,0.0124269767437663,0.0111823430545692,26955,EDAR,1.95146718848398
885,-0.00367291047065501,0.00728821291159261,0.614299617791301,24118,EDDM3B,0.211619754892354
886,0.00931756846600965,0.0113110653700399,0.41008607380684,23435,EDEM2,0.387124978753325
887,-0.0282391982470489,0.0113411694941579,0.0127819606838077,24219,EDF1,1.89340252263722
888,-0.0284595328170076,0.0112902271597297,0.0117172279995611,26516,EDIL3,1.93117511928083
889,-0.0292109301979714,0.0106925538921145,0.00630181795265157,23576,EDN1,2.20053414690953
890,-0.026228077195871,0.0112888968279448,0.0201687632132614,23499,EDNRB,1.69532073273044
891,-0.0339207389368233,0.0112581192673511,0.00258944322263658,24226,EEF1D,2.58679360708901
892,-0.0261116316153828,0.0106279421066218,0.0140217482024199,24122,EFCAB14,1.85319783606035
893,-0.00758578893150464,0.0113074269888431,0.502311251126135,23797,EFCAB2,0.299027094093543
894,-0.0105568758383115,0.0109543287780098,0.335196336064588,26977,EFEMP1,0.474700737164757
895,0.0161947644393274,0.010671873737993,0.129148919404192,24219,EFHD1,0.888909223240257
896,-0.0643681308412793,0.0116210889069579,3.07200831990782e-08,27002,EFNA1,7.51257761244093
897,-0.095347545302577,0.0112750571906151,2.89351532847481e-17,26789,EFNA4,16.5385742126077
898,0.014288786566464,0.0112204754514406,0.202868677491214,23597,EFNB2,0.692785001970221
899,-9.08487709257021e-05,0.0122940286339855,0.994104007677085,26921,EGF,0.0025681753640469
900,-0.0253459115302365,0.0115667514094944,0.0284407096943464,26509,EGFL7,1.54605957065349
901,0.0886964849794203,0.0112158365275772,2.72393119138967e-15,24122,EGFLAM,14.5648038672355
902,0.151599901556341,0.0122611518042566,5.06733536695529e-35,27231,EGFR,34.2952203522323
903,-0.0865497691785544,0.0118449671140394,2.81008834025343e-13,26955,EGLN1,12.551280027041
904,-0.0147521905735685,0.0113446977090987,0.193490006859703,24226,EHBP1,0.713341459987492
905,-0.00747072671676539,0.0112733885723365,0.507537595748871,23576,EHD3,0.294531781943755
906,-0.0370318213750128,0.0114009326962032,0.00116320698292637,24192,EIF1AX,2.93434299933469
907,-0.0212857346800955,0.0113088162337327,0.0598175742675487,24035,EIF2AK2,1.22317120253135
908,0.0137773775153178,0.0112313970342029,0.219953632746782,23435,EIF2AK3,0.657668860834865
909,-0.0222816763984167,0.0112826134160442,0.048294743128959,23576,EIF2S2,1.31610013952456
910,-0.032577387527411,0.0122050153686494,0.00760823671296476,26839,EIF4B,2.11871598377633
911,-0.0104061702081402,0.0111926255915604,0.352518121232281,23499,EIF4E,0.452818553143778
912,-0.0477976064724081,0.0120982732070994,7.80957867217247e-05,26922,EIF4EBP1,4.10737239573683
913,-0.0279684667159703,0.0124843610558304,0.0250807700832224,27248,EIF4G1,1.60065913300242
914,-0.00270171169924554,0.0113189265729528,0.811348189894667,24219,EIF4G3,0.0907927284054832
915,-0.00425278781654566,0.0113192151266866,0.7071329168109,23435,EIF5,0.150498946016369
916,0.00324308333312975,0.0121856981290336,0.79013461750939,26563,EIF5A,0.102298910404618
917,-0.0144116461086761,0.0113719360414684,0.205060498434206,24219,ELAC1,0.688117991334659
918,-0.0338967506003229,0.0112033659302826,0.00248420695743267,23441,ELAVL4,2.60481222623823
919,-0.0358397320657286,0.00823869312203077,1.36586854620262e-05,24226,ELN,4.86459109597363
920,-0.0607604581692717,0.0118758174211988,3.13693634923605e-07,26958,ELOA,6.50349429336984
921,-0.00865736842840468,0.0112380005037278,0.441090854022407,23435,ELOB,0.355471947183687
922,-0.0194613652405196,0.0119653636568256,0.103860509031088,26563,ENAH,0.983549553213609
924,0.10909777388676,0.0124012784908154,1.48267129722677e-18,27231,ENG,17.8289551197898
925,-0.00153987075247164,0.0123456654193137,0.900738499753108,26949,ENO1,0.0454012740576274
926,0.0130064416803859,0.0125342546102193,0.299432134836524,27214,ENO2,0.52370159332737
927,0.0811629782869578,0.0104607144791198,8.91788774703502e-15,23576,ENO3,14.0497379985877
928,-0.00945194089512101,0.0113967092569058,0.406910624322838,24118,ENOPH1,0.390500970690962
929,-0.0089019619794312,0.0112543056841329,0.428962050999852,23435,ENOX2,0.367581126860383
930,-0.0225305119653039,0.0113073765520336,0.046322343083907,23435,ENPEP,1.33420948117451
931,-0.000748484363097923,0.010099983784602,0.940925406758768,27231,ENPP2,0.0264448045399249
932,0.200736339510557,0.0113869651219261,3.61967417441901e-69,27098,ENPP5,68.4413305207985
933,0.0520228565872352,0.0103966508915068,5.66128945347416e-07,23576,ENPP6,6.24708463970419
934,-0.0403549043000077,0.0116924767887556,0.000558656490895996,26196,ENPP7,3.25285515090506
935,-0.0143350353702045,0.011438996717679,0.21015511577301,24118,ENSA,0.677460033567434
936,-0.000560218992327227,0.0120448158045464,0.962903147706514,26509,ENTPD2,0.0164173935939961
937,0.012343153284289,0.0120198706376961,0.304478959367569,26516,ENTPD5,0.516442713363724
938,-0.0251653202901167,0.0120613756767402,0.0369484435848234,26516,ENTPD6,1.43240385109214
939,-0.0468343630091659,0.0109991576753926,2.07066621476843e-05,23576,ENTR1,4.68388990244273
940,-0.0175000810255525,0.0112225611764066,0.118923239227818,23499,EP300,0.92473327000521
941,-0.0364249383347006,0.0112242493461614,0.00117531587224635,23597,EPB41L5,2.92984539880689
942,0.0202349024902527,0.0121520357916419,0.0958954459332329,26952,EPCAM,1.01820201694852
943,-0.0163380632575256,0.0114436225734392,0.153391098557647,24118,EPGN,0.814199842208826
944,-0.122842186615222,0.0109963537439594,6.52926880951805e-29,27047,EPHA1,28.1851354511555
945,-0.00550181939082411,0.0122007747479753,0.65203636551684,26499,EPHA10,0.185728182024411
946,-0.0300946506991402,0.0111129484668213,0.00677196289082205,26146,EPHA2,2.16928543041475
947,-0.00529326549931636,0.0111242231522878,0.634198195602936,23687,EPHA4,0.197774997945642
948,-0.0286268783213519,0.0123076795221807,0.0200292578107263,27231,EPHB4,1.69833514330143
949,-0.126241489580448,0.0118894801908753,2.77470365293652e-26,26797,EPHB6,25.556783394079
950,-0.0176441247713917,0.0120859094441048,0.144331560543827,26516,EPHX2,0.840638692667187
951,-0.0239066158587203,0.011397183792808,0.0359519292270861,23797,EPN1,1.44427779985141
952,-0.0206136400858304,0.0122019340200398,0.0911591946296099,26955,EPO,1.04019952036596
953,-0.0354298589784276,0.0111484006735705,0.00148475166456711,23576,EPPK1,2.82834617915961
954,-0.0112701303796533,0.012199347113647,0.355582710163318,27203,EPS8L2,0.449059364302546
955,-0.0724578745306345,0.0114900066180855,2.9044160150915e-10,27134,ERBB2,9.53694117718729
956,-0.00358979861862618,0.0115043372163601,0.755013523587821,26856,ERBB3,0.122045269341717
957,0.00362850105933531,0.0120235075149718,0.762819114590543,27134,ERBB4,0.117578433013042
958,-0.0165480853244653,0.0123140950008064,0.17901376190158,26958,ERBIN,0.747113580818
959,-0.0258675347349461,0.0113487823647012,0.0226567957825175,23597,ERC2,1.64480150984632
960,-0.00458145267770056,0.0113597760420328,0.686727675726482,23349,ERCC1,0.163215449805308
961,-0.00545855449939325,0.0122028928060055,0.654650220133119,26797,EREG,0.183990681750126
962,-0.0214832120333178,0.0111395817094944,0.0537989547443955,23797,ERI1,1.26922616212452
963,-0.0315076482320158,0.010802991897029,0.00354241793935484,23499,ERMAP,2.45070020146107
964,-0.0272170355143393,0.0110715473472517,0.0139671572128204,24118,ERN1,1.8548919784541
965,-0.0109627033245699,0.0112422950100127,0.329505558704743,23687,ERP29,0.482137254531478
966,-0.0197421172885433,0.012044698784815,0.10121015531382,26912,ERP44,0.994775908687134
967,0.00846134437648985,0.0113079196075548,0.454306569924376,23435,ERVV-1,0.342650982619071
968,0.0236844654360728,0.012121108814408,0.0507132126219196,27231,ESAM,1.29487887653991
969,0.0509604497546738,0.0116134014352725,1.14793832061898e-05,26951,ESM1,4.94008144620151
970,-0.0104615301672721,0.0113102748895325,0.35499727767796,23349,ESPL1,0.449774977350464
971,-0.0184754670563893,0.0112821703444523,0.101522540777729,23499,ESR1,0.993437521804412
972,-0.0300654280124466,0.0112374891757796,0.00746775229016308,24192,ESYT2,2.12681009629333
973,-0.00261382850227783,0.0113202793582061,0.817396162295913,23349,EVI2B,0.0875674056476951
974,-0.026298749022439,0.0112087888756225,0.0189710690212357,23499,EVI5,1.72190819589349
975,-0.00131891561285839,0.0113631020877891,0.90759801997765,23797,EVPL,0.0421064602460248
976,-0.0109457290092572,0.0113383427294942,0.334368028935449,23435,EXOSC10,0.475775254919337
977,0.114150878773645,0.0111150462599487,1.08604153236132e-24,23435,EXTL1,23.9641535661556
978,-0.042918030115064,0.0120685609962831,0.000376918698525036,27214,EZR,3.42375231714097
979,0.0145558440628383,0.0110433569631148,0.187494916624369,24218,F10,0.727010502399799
980,0.0430699314560293,0.0109411160749267,8.29061123444301e-05,23860,F11,4.08141344943043
981,-0.040036215479751,0.0122202034701041,0.00105334766928207,27050,F11R,2.97742826135974
982,-0.0183307922828454,0.0111899599607856,0.101404156509051,24230,F12,0.993944243109702
983,0.0476196360765028,0.0111429359948739,1.93144471057571e-05,24080,F13B,4.71411771942988
984,-0.0127711322813601,0.0113236580465809,0.259403976396618,24230,F2,0.586023370912413
985,-0.0162183637611123,0.0123390068170227,0.188723514396173,27044,F2R,0.72417398464549
986,0.0628718840374533,0.0117760863042256,9.42414129144713e-08,27079,F3,7.02575821134774
987,-0.0693259897879016,0.0117185999054329,3.34060433882159e-09,26971,F7,8.47617495915446
988,-0.0953643026770395,0.0110673991633221,7.26272284129104e-18,26973,F9,17.1389005289895
989,-0.0842501892480965,0.0115687404248094,3.36493519023265e-13,26951,FABP1,12.4730232960152
990,0.03569177089395,0.0122800809135521,0.00365822083596851,26922,FABP2,2.43673008099529
991,0.0531195275364111,0.0100111972740808,1.13034806318214e-07,24226,FABP3,6.9467878055045
992,-0.101169472273688,0.00901607915334916,3.72697577415929e-29,27231,FABP4,28.4286434302092
993,-0.0323058492407611,0.0121041019350916,0.007612272391222,27124,FABP5,2.11848567967455
994,0.0235986067816516,0.0120770965204713,0.0507121105929948,26516,FABP6,1.29488831412544
995,-0.0477190649651583,0.0121037372724445,8.08381414239486e-05,26955,FABP9,4.0923836800479
996,-0.0128380808932987,0.0123253650463126,0.297607255084305,26922,FADD,0.526356485744864
997,-0.00964459186149671,0.0113431078467821,0.39518894630762,24122,FAM13A,0.403195211414222
998,-0.00270398684305279,0.0114498619243009,0.813311365761215,24219,FAM171A2,0.0897431585336304
999,-0.0154521969212616,0.011332074818658,0.17271234907939,24118,FAM171B,0.762676608898687
1000,-0.0112418806354558,0.0112546516322084,0.317870220761349,23576,FAM172A,0.497750156466497
1001,-0.108037739258533,0.0103080642039239,1.199944412637e-25,24226,FAM20A,24.9208388721559
1002,-0.0189841407447369,0.0120535490981611,0.115271998138774,26958,FAM3B,0.938276178661717
1003,-0.0551407357925358,0.01164319970759,2.19225206469273e-06,26876,FAM3C,5.65910951222624
1004,-0.028631752673547,0.0112284035922095,0.0107802851920802,24122,FAM3D,1.96736974975147
1005,0.159477978976621,0.0123518231431396,5.02783200150409e-38,27231,FAP,37.2986192421314
1006,-0.0231367866558196,0.0112321241877304,0.0394213146116554,23597,FARSA,1.40426889707666
1007,-0.06020551930951,0.0112260748138585,8.25169206447153e-08,27138,FAS,7.08345698733923
1008,0.0788001604415336,0.0117379647577708,1.94043324241331e-11,27248,FASLG,10.7121012938929
1009,-0.0270370729158179,0.0105388691098966,0.010309802544902,24229,FBLN2,1.98674965231888
1010,-0.0116199941851168,0.011288757639214,0.303329475054562,23597,FBN2,0.518085386485943
1011,-0.0529995868385382,0.0118035330272795,7.14698342233759e-06,26922,FBP1,5.14587722525796
1012,-0.112258527845489,0.0102989765600627,1.33649985520268e-27,24226,FCAMR,26.8740310839592
1013,-0.0910180808186153,0.0121828965264846,8.20203687527155e-14,26955,FCAR,13.0860782825137
1014,-0.00500990107275184,0.011414558376825,0.660734651445625,24219,FCER1A,0.179972916535096
1015,-0.0639200149365134,0.011962810334481,9.2044377789976e-08,27050,FCER2,7.03600273371466
1016,-0.0320193292385689,0.0120088209977489,0.00767332941046475,26793,FCGR2A,2.11501615745203
1017,-0.00459684210105341,0.012003564659511,0.701755152414503,26509,FCGR2B,0.153814390012408
1018,-0.0505933625749718,0.0121994899329685,3.37640997189998e-05,26933,FCGR3B,4.47154482575375
1019,-0.068083404530245,0.0108552349917398,3.62614780652964e-10,24169,FCN1,9.44055449746833
1020,-0.0212722944156555,0.0119917526577323,0.0760893370367625,26796,FCN2,1.11867619987277
1021,-0.0726597145407737,0.0119084292093407,1.06486788101349e-09,26922,FCRL1,8.97270427213712
1022,-0.0323556865353494,0.0124003634944314,0.00907898585251559,27168,FCRL2,2.04196266064791
1023,-0.0230535401298809,0.0120866126028171,0.0564845653573264,26563,FCRL3,1.24807020874509
1024,-0.0447648208804573,0.0117031832235439,0.000131059191480413,27050,FCRL5,3.88253251558542
1025,0.00599064488114071,0.0121774229336619,0.622760924164099,26955,FCRL6,0.205678645545649
1026,-0.0634797030866243,0.0118083793834551,7.6879664752281e-08,26509,FCRLB,7.11418851915522
1027,-0.0344569988445293,0.0110681578769627,0.00185315587187248,23435,FDX1,2.73208804994873
1028,-0.0402917630806013,0.0112192749646978,0.000329707949493212,23435,FDX2,3.4818705815817
1029,-0.0426556750856708,0.0119851450567207,0.000372855982391988,26509,FEN1,3.42845888435827
1030,0.00636762783171221,0.0120183350844526,0.596236934132232,26509,FES,0.224581124927003
1031,-0.0703023503916249,0.0115213227645209,1.06219866652287e-09,26973,FETUB,8.97379424812694
1032,-0.0501629727637246,0.0102507980906493,9.96763634545158e-07,23639,FGA,6.00140781499115
1033,-0.0170450135914245,0.0114034134355375,0.134998200261975,24219,FGD3,0.869672021293906
1034,-0.0202440919179225,0.0112784500457371,0.0726768096079287,23499,FGF12,1.138604145757
1035,-0.00257448691858528,0.0112267480165648,0.818624348492051,23499,FGF16,0.0869153421993243
1036,-0.0359425935365272,0.0123810679842953,0.00369871166781106,27098,FGF19,2.43194952268819
1037,-0.00633727300506879,0.0122904034108753,0.606118659262909,26955,FGF2,0.217442346100232
1038,-0.00770507081052442,0.0112732058113331,0.494306959254928,23499,FGF20,0.306003275145661
1039,-0.107900917744126,0.0116562903929149,2.25504967302712e-20,27212,FGF21,19.6468438872743
1040,-0.0258198003685469,0.0120059357796419,0.0315176562158159,27214,FGF23,1.50144608592818
1041,-0.000275735014701844,0.0112454792097842,0.980438332480051,23499,FGF3,0.00857971735149594
1042,-0.032716793401507,0.0110668534872938,0.00311641175297972,26563,FGF5,2.50634516645739
1043,-0.00620967494404999,0.0112654906172317,0.581493518048139,23499,FGF6,0.235455122021715
1044,-0.000865744283854777,0.0112836819861356,0.938842707093116,23349,FGF7,0.0274071629666932
1045,-0.00709797195431325,0.0112517891739226,0.528157538058122,23309,FGF9,0.277236517419747
1046,0.0202086910442673,0.012132989440166,0.0958049269090593,27134,FGFBP1,1.01861215611564
1047,0.0914117576211751,0.0112487316008414,4.63161210040313e-16,24229,FGFBP2,15.3342678201158
1048,-0.0215686574605022,0.011045679701654,0.0508692664756258,24192,FGFBP3,1.29354452476072
1049,-0.108621153701962,0.0114489142629403,2.55461627613291e-21,27134,FGFR2,20.5926743251471
1050,-0.00161350444597938,0.0110449507598375,0.883855330404723,23687,FGFR4,0.0536188145667858
1051,0.00632935490581893,0.0105190326557947,0.547376134219651,24218,FGL1,0.261714141896049
1052,-0.0790807909668983,0.0119072901549178,3.16782601369548e-11,26499,FGR,10.4992386791555
1053,0.0039974497126479,0.0112248083809694,0.721749173423765,23441,FH,0.141613704818497
1054,-0.00505684410021947,0.0113088571647788,0.654765237431235,23435,FHIP2A,0.183914386059961
1055,-0.0110050740045228,0.012069514532052,0.361878355078604,26499,FHIT,0.441437392440421
1056,0.0112304744201458,0.0123414252515088,0.362840161231586,26956,FIS1,0.440284648745489
1057,-0.0179822640458116,0.0113144981740962,0.112003105179509,24219,FKBP14,0.950769936761675
1058,0.01068567544244,0.0124890723472014,0.392225521329922,27112,FKBP1B,0.406464151075811
1059,-0.0388761987165913,0.0121689478781841,0.00140135697657279,26839,FKBP4,2.8534512200263
1060,-0.0266431297456272,0.0122939099133724,0.0302298149884651,26839,FKBP5,1.51956451076908
1061,-0.00601200772412377,0.0121178545555947,0.619808183792511,26457,FKBP7,0.20774269374297
1062,-0.00793443516982515,0.0113197961914813,0.483350686473971,24122,FKBPL,0.315737660268267
