coding,beta,se,pvalue,n,protein,-Log10P
633,0.00611220068135507,0.00509563338613769,0.230369170738725,8204,COL3A1,0.637575641020987
634,0.00588807877540227,0.00509227284724828,0.247597398644378,9350,COL4A1,0.606253922496536
635,-0.00150234965871474,0.00518774727296303,0.772132997164746,8028,COL4A4,0.112307887539911
636,0.0141852024022082,0.00493100001101836,0.00402870247605753,8010,COL5A1,2.39483480453458
637,0.030115084239938,0.00492561960336432,1.0103276707358e-09,9459,COL6A3,8.99553775244154
638,0.0101760529086226,0.00526629023316884,0.0533527332261571,9340,COL9A1,1.27284332704303
639,0.000632854495017259,0.00518148954624337,0.902793130806733,8047,COL9A2,0.0444117540516089
640,0.019629741671398,0.00476107162377308,3.77253161697005e-05,9374,COLEC12,4.42336711178615
641,0.000566119522695279,0.00518826135067345,0.91311366065352,7983,COMMD1,0.0394751599001986
642,-0.000462130281708234,0.0051870888994069,0.929010657507157,8151,COMMD9,0.0319793037996842
643,-0.046794110093968,0.0051003590495086,5.50785538741047e-20,9232,COMP,19.2590174709703
644,0.0100174324767679,0.00531899054026033,0.0596870084611106,9131,COMT,1.22412018759166
645,0.00568893796522026,0.00517671746398686,0.27182453958194,7950,COPB2,0.565711338906139
646,-0.00297706544142533,0.00549256081127578,0.587819412259258,9211,COPE,0.23075607580361
647,-0.00862964485973069,0.00505595000405132,0.0878927015383751,7983,COQ7,1.05604718650995
648,0.00603413946985813,0.00531973775630456,0.256701549887661,9157,CORO1A,0.590571509179641
649,0.00159105670818545,0.00512955436139332,0.756436454242395,7940,CORO6,0.121227549770384
650,0.00564443699176404,0.00548353553048798,0.303345386115883,9340,COX5B,0.518062606289904
651,0.00277200728266895,0.00518943280623918,0.593242726147299,8186,COX6B1,0.22676757803849
652,0.0145199432291099,0.005420524116847,0.00740371760451639,9459,CPA1,2.13055015463269
653,-0.0171855214813135,0.00544532270562755,0.00160444674437146,9429,CPA2,2.79467469365695
654,0.00869931218968962,0.00502073700027881,0.0831925374366904,7855,CPA4,1.0799156291831
655,0.0191787376932601,0.00540925058571928,0.000393699615778908,9459,CPB1,3.40483500904818
656,0.00295786196093131,0.00507666900156747,0.56015286240085,8191,CPB2,0.251693440425933
657,-0.00208184067707782,0.00551431239099252,0.705785299368552,9405,CPE,0.151327391696661
658,0.00872134295675354,0.00521549237024652,0.094524628360613,7913,CPLX2,1.02445502146347
659,0.0150826790223025,0.00470346765479031,0.00134708843898397,9430,CPM,2.87060389106106
660,0.00557703179429312,0.00507611598605908,0.271940534114834,7966,CPOX,0.565526053793991
661,0.00913195802719992,0.00543821541543078,0.0931423044953791,9466,CPPED1,1.03085302110325
662,0.0027124082548623,0.00503891061866032,0.590389718637657,8191,CPQ,0.228861214155562
663,0.000741004204644627,0.00517712462437206,0.886190786978352,7950,CPTP,0.052472769295675
664,0.0144244244383214,0.00557507627280335,0.00968782162723297,9435,CPVL,2.01377386604808
665,0.00659236715286564,0.00551794808729137,0.232229120515601,9416,CPXM1,0.634083322554935
666,0.0172197671359871,0.0048914853379671,0.000433317014810978,8186,CPXM2,3.36319425743819
667,0.00069243172313136,0.00494936629027931,0.888740001571836,8169,CR1,0.0512252720980195
668,0.0108826582943808,0.00536430635833095,0.0425154010032328,9374,CR2,1.37145372032329
669,0.00590196894059902,0.00535961840629485,0.270842079830614,9161,CRACR2A,0.567283859859509
670,0.00738464009861139,0.00542582454043938,0.173541313092919,9299,CRADD,0.760597120801168
671,-0.0023194305241916,0.00509792494013004,0.649139430219113,7913,CREB3,0.187662010023883
672,0.00281384907258348,0.005082118050241,0.579815969822199,7913,CREBZF,0.236709827080118
673,0.00646980764936344,0.00521055900566821,0.21438887185864,9278,CREG1,0.668797761030635
674,-0.00278314605527837,0.00490324189725836,0.57031340955799,8010,CRELD1,0.243886416897142
675,0.00943291350227536,0.00546647977680603,0.0844537584054989,9402,CRELD2,1.07338101846185
676,-0.0159883274218908,0.00521877687808213,0.0021931675907239,9146,CRH,2.65892818047676
677,0.00831916172480059,0.00506974038046428,0.100842574581942,9374,CRHBP,0.996356075010098
678,0.00117960267191807,0.00539709450877009,0.826995691531591,9204,CRHR1,0.0824967530217334
679,-0.0029570300743928,0.00523805047767267,0.572407808818406,9417,CRIM1,0.242294450202947
680,0.0087631251081568,0.00500460666020749,0.0799768514037075,9315,CRIP2,1.09703569753823
681,0.00708843899931478,0.00467136516334086,0.129193312964007,9450,CRISP2,0.888759964808349
682,0.00716986696312844,0.00489804343072318,0.143281199971187,8118,CRISP3,0.843810789954372
683,0.00644452935617864,0.00552344561941434,0.243337428112963,9389,CRKL,0.613791086413309
684,0.00384928051478015,0.00526973772516798,0.465133296701822,9417,CRLF1,0.332422570279341
685,0.0107706700615354,0.00513003271771803,0.0357975307091496,9092,CRNN,1.44614692967949
686,-0.030447525487595,0.00523549251419049,6.23801263665427e-09,9459,CRTAC1,8.20495374980593
687,0.00331806742648463,0.00538183255238911,0.537559108824329,9315,CRTAM,0.269573774714975
688,0.00452853441238232,0.00507524478513893,0.372270372061713,7975,CRTAP,0.429141526666723
689,0.000512194023788968,0.00539571541648551,0.924375624192986,9204,CRX,0.0341515153976634
690,0.00424161851581082,0.00517593638368828,0.412531863667953,8186,CRYBB1,0.384542501221391
691,0.0103145740971345,0.00501621170214484,0.0397903348526494,8185,CRYBB2,1.40022240606482
692,0.00714527660663315,0.00509678677170621,0.160977754846568,8185,CRYGD,0.793234133998375
693,0.00410373190328092,0.00513747247268667,0.424439483725058,7940,CRYM,0.372184222399557
694,0.00176473578170735,0.0051282374669464,0.730764140224802,7983,CRYZL1,0.136222772327433
695,0.00460953567099453,0.00512217700895506,0.368191575464096,7950,CSDE1,0.433926152744858
696,0.00815804694873689,0.00507508386617881,0.107984802180544,9417,CSF1,0.966637362972043
697,0.00793037676858297,0.00488984346978033,0.104883430805632,8202,CSF1R,0.979293115029022
698,0.00461818852636891,0.00501057990873976,0.356719659827319,7950,CSF2,0.44767295480733
699,0.006667623734004,0.00546660623810787,0.222609267325845,9315,CSF2RA,0.652456759746597
700,0.00641848716338128,0.00513829331536715,0.211647838001968,7966,CSF2RB,0.674386163516977
701,0.0104386915260359,0.00519216299985014,0.0444104915869445,9225,CSF3,1.35251441952356
702,0.012632794874992,0.00502439825214242,0.0119468107132436,7966,CSF3R,1.92274801726838
703,-0.014099697957998,0.00518554697497323,0.00656101424724571,8202,CSH1,2.18302901917099
704,0.00569209625844399,0.00510045056416398,0.264456412080385,7966,CSNK1D,0.577645898498017
705,0.00510707140371358,0.00510983972433785,0.317602371211856,8182,CSNK2A1,0.498116263800419
706,-0.0122255699514079,0.00472656366486406,0.00971084187479315,8204,CSPG4,2.01274311759683
707,0.0033866841986783,0.00506342478418799,0.503609071071894,7940,CSPG5,0.297906455925198
708,-0.0266863670572523,0.00502843255330638,1.14398333932271e-07,7950,CSRP3,6.94158030044938
710,0.0247758341393868,0.00468174753623378,1.2372437773199e-07,9361,CST3,6.90754472178225
711,0.0013316826724902,0.0052153869420676,0.798468326075783,9210,CST5,0.0977423069310577
712,0.00591795258989444,0.00498948589965284,0.235619774603238,9135,CST6,0.62778826379716
713,0.00831083785948719,0.0053865056504928,0.122888916471863,9377,CST7,0.91048728499127
714,0.0162590488308587,0.00515405809810234,0.00161227603612291,9253,CSTB,2.79256060105323
715,0.00253968345203252,0.00520905507565206,0.625880775539987,8031,CTAG1A_CTAG1B,0.203508387965995
716,0.000874712446183416,0.00495121635790806,0.859775048287251,8081,CTBS,0.0656151627877511
717,0.00608676586902648,0.00537710329289702,0.257672969000999,9204,CTF1,0.588931138412395
718,0.0141617598431322,0.00456466781673843,0.00192564007111377,8204,CTHRC1,2.71542488529923
719,0.00284708753634539,0.00520816022468645,0.584627937503728,8204,CTLA4,0.233120434935131
720,0.00502170133041958,0.00513381170428193,0.328023891283473,7940,CTNNA1,0.484094523743469
721,0.0121068879481156,0.00541315856820687,0.0253381308112524,9387,CTRB1,1.59622542608637
722,0.00183437139638572,0.00529974273582876,0.729256854084747,9367,CTRC,0.137119480372571
723,0.00218220541896835,0.00495680591962933,0.659771843688624,8185,CTRL,0.180606222272913
724,0.00244570567494794,0.00518156149672274,0.636936628582704,9351,CTSB,0.195903775240674
725,0.0094518297987618,0.00540657995787583,0.0804607606509743,9355,CTSC,1.09441586606057
726,0.0153398949661137,0.00466906612430634,0.00102227348241209,8759,CTSD,2.99043290457909
727,0.00065040721316366,0.00508762484158188,0.898277992418808,8010,CTSE,0.0465892402924172
728,-0.0139363421048444,0.00522075552950698,0.00761149736268522,9416,CTSF,2.11852989876385
729,0.00422827112830378,0.00527875957259091,0.423154084507685,9181,CTSH,0.37350146272801
730,0.0105524501383901,0.0052091886188109,0.0428200538200302,9350,CTSL,1.36835279118153
731,0.00548607681240278,0.0052936299721098,0.30006338129844,9452,CTSO,0.522787001144206
733,-0.00728540436667996,0.00510079425940081,0.153242101345626,9426,CTSV,0.81462190134732
734,0.0105847350447733,0.00511545402035157,0.0385577865204026,9340,CTSZ,1.41388790551524
735,0.00645876269593392,0.00502838519586938,0.199018218498171,7975,CUZD1,0.701107165645244
736,0.00793425101607446,0.00513304246165252,0.122210957335469,8135,CWC15,0.912889853856205
737,0.00626878548873849,0.00529995052659988,0.236918357836082,9315,CX3CL1,0.625401286267459
738,0.0122132574395021,0.00553900533237325,0.0274815742682073,9340,CXADR,1.56095839255817
739,0.00631294990001515,0.00550366148509134,0.251392210350456,9357,CXCL1,0.599648183508555
740,0.0152457529304937,0.00514913615114164,0.00307570664335425,9417,CXCL10,2.51205508930235
741,0.00395338628051736,0.0053743056798119,0.461987091004806,9466,CXCL11,0.33537015947354
742,-0.000376243656889012,0.00531612952046146,0.943579175591194,9225,CXCL12,0.0252216523833376
743,0.0190007340816335,0.00542648731670238,0.000464818283205762,9466,CXCL13,3.33271679770204
744,-0.0165924617668918,0.00484487910368544,0.000618066848025487,9225,CXCL14,3.2089645505446
745,0.00960420689555532,0.00527244105254916,0.0685494425748317,9442,CXCL16,1.1639960724231
746,-0.00256833112716061,0.0043274918524959,0.552866262365255,9452,CXCL17,0.25737991126519
747,-0.00190092900409156,0.00555239027134939,0.732085967725048,9362,CXCL3,0.135437917416457
748,-0.00267776075255995,0.00533336909011507,0.615625399201831,9318,CXCL5,0.210683470540289
749,0.00754420672589975,0.00554253564602495,0.173499684763974,9452,CXCL6,0.760701309953171
750,0.00505627075244466,0.00546343616701472,0.354743155121707,9319,CXCL8,0.450085975635256
751,0.0131167543697787,0.00505731836657361,0.0095119038187021,9417,CXCL9,2.02173254981263
752,-0.00335361065131401,0.00516897567429176,0.516489118419244,7913,CYB5A,0.286938823922209
753,0.00656617418905802,0.00500798803777685,0.189847751057249,8079,CYB5R2,0.721594543160538
754,0.00779706507580789,0.00517240707918882,0.131739120841978,7950,CYP24A1,0.880285239139166
755,0.00362548026266909,0.00518069287343816,0.484069041112039,7913,CYTH3,0.315092692001019
756,0.0178945331859922,0.00482422956015429,0.000209204718894882,8204,CYTL1,3.6794285235959
757,-0.000345635596921816,0.00510288564989655,0.945999585630356,8010,DAAM1,0.0241090538291684
758,0.00763689161673771,0.00558644422261038,0.171645398379151,9450,DAB2,0.765367835030719
759,0.00662945239401897,0.00550301976277443,0.22835195152758,9417,DAG1,0.641395272499995
760,0.00622210065661571,0.00517051808645251,0.228864937232741,7966,DAND5,0.640420737394198
761,0.00613904997853376,0.00511280262428074,0.229895177157341,7966,DAPK2,0.638470139456792
762,0.00437530417857801,0.00556557876567416,0.431807543957486,9340,DAPP1,0.364709774529606
763,0.00476290178198969,0.00547362423929639,0.384238173136602,9299,DARS1,0.415399491220695
764,-0.0107039010087742,0.00516600252046859,0.0382977679416383,8182,DBH,1.41682653670703
765,0.012084969368184,0.00549940241890161,0.028008814865463,9348,DBI,1.55270526705215
766,-0.000256080520671901,0.00509697659234519,0.959931082511434,7966,DBN1,0.017759945668122
767,0.00510550582467597,0.00552109005330898,0.355131213187567,9417,DBNL,0.449611155016362
768,-0.0072427658841493,0.00521377289314523,0.16481693912651,9416,DCBLD2,0.782998155556855
769,0.0118277765586709,0.0049880010517377,0.0177519015876793,7975,DCC,1.7507551183947
770,0.00852974621621449,0.00510512140432768,0.0947965758719185,7913,DCDC2C,1.0232073494424
771,-0.00197102997463524,0.00513855617174429,0.701302600778502,7913,DCLRE1C,0.154094550518503
772,0.00251482151675591,0.00498006087428966,0.613586350718475,9204,DCN,0.212124309869995
773,-0.00115512532282024,0.00513034210533082,0.821863972853944,8010,DCTD,0.0852000568242907
774,0.00727518680798501,0.00556033469500618,0.190766807432094,9450,DCTN1,0.719497188348444
775,0.00351136870463713,0.00553554383265181,0.525880195761534,9340,DCTN2,0.279113184070424
776,0.00181670015772913,0.00534544224875955,0.733969982601519,9211,DCTN6,0.134321701197137
777,0.00263815330540023,0.00526286332615631,0.616187880944731,9350,DCTPP1,0.210286847548755
778,0.00511994626103844,0.00510736553693674,0.316150513439953,7940,DCUN1D1,0.500106108540128
779,0.0116994313862788,0.00508044728903895,0.0213139985178639,7913,DCUN1D2,1.67133506875851
780,0.0101151272919127,0.00492335754801273,0.0399531527003415,9416,DCXR,1.39844894485216
781,0.00500813978858464,0.00519578441591272,0.335132849224002,7950,DDA1,0.474783001178401
782,0.0143155774522164,0.0053240203775568,0.00718226564866226,9340,DDAH1,2.14373853577155
783,-0.0133804662093051,0.00516035438309642,0.00953092715969865,9336,DDC,2.02086484954477
784,0.00188728707333732,0.00516961615665522,0.715066397940201,8182,DDHD2,0.145653629639209
785,-0.000908561645825882,0.00506503289354182,0.85764449301481,8010,DDI2,0.0666926966699807
786,-0.00431586000151256,0.00537882496983586,0.422353523641999,9466,DDR1,0.374323878202319
787,0.0133414136729199,0.00500419108299203,0.00768994502301675,8204,DDT,2.11407676504718
788,0.00118977548076743,0.00512045668690193,0.816266342456763,8171,DDX1,0.088168110626219
789,-0.00360739658988891,0.00508906544378713,0.478436794473412,7975,DDX25,0.320175428053321
790,0.00961651315833448,0.00515410168267391,0.0621064129193256,7966,DDX39A,1.20686355358057
791,-0.0030869327807107,0.00513413871844362,0.547686492563988,7966,DDX4,0.261467969820279
792,-0.0061155129939649,0.00513067009965371,0.233315562527426,7975,DDX53,0.632056292091923
793,0.00603217603909445,0.00534535687978669,0.259143091494914,9161,DDX58,0.586460364542488
794,0.00271163107675155,0.00552060111912276,0.623307856409106,9340,DECR1,0.205297399060802
795,0.0157523977532012,0.00522805506665466,0.00259345766214671,9128,DEFA1_DEFA1B,2.5861208374125
796,0.00289739275041221,0.00503689912460856,0.565149830672668,7910,DEFB103A_DEFB103B,0.247836398184207
797,-0.00534838145681883,0.00474662187063156,0.259871151501668,7940,DEFB104A_DEFB104B,0.585241929190884
798,0.000391992346683976,0.00516430379616544,0.939497231567088,7940,DEFB116,0.0271044953047101
799,-0.00122356645224925,0.00515722718114209,0.812466830065761,7940,DEFB118,0.0901943605810417
800,0.00296349206245074,0.0049703562056373,0.55103395455818,9261,DEFB4A_DEFB4B,0.258821639219153
801,-0.00205341783549212,0.00510824794911589,0.687708948892444,7950,DENND2B,0.162595324313902
802,0.00439201329742786,0.00510166559026208,0.389320226544814,7966,DENR,0.409693032581325
803,0.0121710967467245,0.00562443179681516,0.0304917255373625,9452,DFFA,1.51581799806327
804,0.0042785922452629,0.00517449143471129,0.408339969206508,7940,DGCR6,0.388978108305596
805,0.00336853675347869,0.0051239978090246,0.510940197733465,7966,DGKA,0.291629928268845
806,0.00505824404301911,0.0054135968577825,0.350143130818082,9225,DGKZ,0.455754389313319
807,0.0104123726945432,0.00514339202241362,0.0429606468003117,7950,DHODH,1.36692918867508
808,-0.00112013181045653,0.00517024256464358,0.828486735620394,8151,DHPS,0.0817144404045522
809,0.00404316721228003,0.0051522314425983,0.432628196754173,8185,DHRS4L2,0.363885178619358
810,0.00319797563366866,0.00542756558239201,0.555734765795988,9309,DIABLO,0.255132433660768
811,-0.00709198529529985,0.00515581820177676,0.169005735877388,7975,DIPK1C,0.77209855563706
812,0.00304164643928839,0.0046325347921984,0.511467584682557,8010,DIPK2B,0.291181885391879
813,0.00210708873188934,0.00553106958124334,0.703245186594506,9466,DKK1,0.152893231708228
814,0.00881527537373377,0.00519526098262066,0.0897690137460934,9459,DKK3,1.04687354619878
815,0.0138808608923563,0.00521574907122748,0.00779652435852673,9296,DKK4,2.10809895991401
816,-0.00705545580759231,0.00535594018721646,0.187765709908443,9340,DKKL1,0.726383716421693
817,0.00581916222955085,0.00514397058764568,0.257979365148847,8185,DLG4,0.58841503031733
818,-0.00452551487504762,0.00522585219979786,0.386523274462722,8182,DLGAP5,0.412824349956787
819,0.00303208243551895,0.00523643845091814,0.562579199846165,9459,DLK1,0.249816328976766
820,0.013408776621977,0.00513407378799019,0.00902304885109933,9416,DLL1,2.04464669134059
821,0.000685575191689122,0.00521050803465771,0.895323388390721,7983,DLL4,0.0480200703531086
822,0.00416403530803657,0.0052249956717024,0.425506594225666,7983,DMD,0.371093705112582
823,-0.00255336678975338,0.00478950940338581,0.593967763014835,7983,DMP1,0.226237125262393
824,0.00299689165420102,0.00516508495107951,0.561782028962617,7913,DNAJA1,0.25043215770689
825,0.00721837883803555,0.00552962174524461,0.191787988648781,9411,DNAJA2,0.717178595428652
826,0.00124856495492808,0.00517353281969598,0.80929998303173,8185,DNAJA4,0.0918904687131269
827,0.0125218930184221,0.00540265072391252,0.0204854604459704,9340,DNAJB1,1.68855427008541
828,0.00569712128166815,0.00517578978116161,0.271048840587673,8171,DNAJB14,0.56695244607552
829,0.00415695231040101,0.00508081727318413,0.413286748805657,8010,DNAJB2,0.383748519259402
830,-0.000658314668719494,0.00510031210662504,0.897302841137021,7933,DNAJB6,0.0470609571368194
831,0.00299815775382659,0.00536918591152854,0.576584326319227,9204,DNAJB8,0.23913716750728
832,0.00402652187454687,0.00514856245225377,0.434197739980418,8185,DNAJC21,0.362312441398844
833,-0.00072547367637953,0.0050245936248201,0.885200469899795,7983,DNAJC6,0.0529583642038467
834,0.00557272732733694,0.0051183324078118,0.2762839995754,8171,DNAJC9,0.558644265634786
835,-0.0193168021141077,0.00510316255570604,0.000154508229455493,9356,DNER,3.81104838412311
836,0.00384855516187404,0.00517131763175492,0.456770467215436,7940,DNLZ,0.340301983439959
837,-0.00238701071141625,0.00514979842495218,0.643007370725558,8171,DNM1,0.191784048775481
838,0.00187243424044656,0.00524964270478767,0.721341780714535,8182,DNM3,0.14185891238463
839,0.00687075034258868,0.00548310803151889,0.210209602214924,9315,DNMBP,0.677347449612684
840,0.00400019648470316,0.00506793694725952,0.429951076748057,8185,DNPEP,0.366580959088185
841,0.00805855276913286,0.00545595920721007,0.139704213532258,9404,DNPH1,0.8547904952014
842,0.00199532358734669,0.00516192569732621,0.699102407577435,7975,DOC2B,0.15545920223976
843,0.00294905277253454,0.00514467349546642,0.566508977781815,7940,DOCK9,0.246793203240642
844,0.00133560666002845,0.00514397832193766,0.795144402292975,8185,DOK1,0.0995539940804394
845,0.00250473462770646,0.00545852516053749,0.646340681712569,9350,DOK2,0.189538508030212
846,0.00968901837867754,0.00534019435090665,0.0696550616700885,9299,DPEP1,1.15704731893111
847,-0.00300189468335617,0.00547625482868628,0.583591300703789,9340,DPEP2,0.233891190535439
848,-0.00749715534442161,0.00517517697160844,0.147461673584194,9340,DPP10,0.831320841474179
849,-0.0306894063679462,0.00526085721443797,5.6107548490796e-09,9164,DPP4,8.25097870652696
850,-0.00564811596824034,0.00499647328375665,0.258328142014028,9340,DPP6,0.587828279635216
851,0.00385107527154491,0.00531063206915899,0.468370176715337,9288,DPP7,0.329410766247651
852,0.00998275466437373,0.00484669342211732,0.0394541744786693,9459,DPT,1.40390703916845
853,0.0140607492168038,0.00531715650435576,0.00819689431996916,9426,DPY30,2.08635066410212
854,0.0121067030486239,0.00532278146398164,0.0229581997841595,9315,DRAXIN,1.63906216916855
855,0.00477767902193759,0.00550071628305529,0.385112492903721,9340,DRG2,0.414412392799897
856,0.0147570130091094,0.0049890739200812,0.00310559422754773,9275,DSC2,2.5078552891899
857,-0.001295987523903,0.00503372061456717,0.796829284879603,8182,DSCAM,0.0986347132039577
858,-0.0021445630338989,0.00516366740608563,0.67791877341522,9387,DSG2,0.168822339128257
859,0.00211180417176268,0.00517718468258905,0.683352047920574,9419,DSG3,0.165355499716579
860,-0.00119150350938352,0.00527584420100051,0.821329815720107,9318,DSG4,0.0854824112312743
861,0.00111711565719159,0.00510370811894338,0.826746667700943,8010,DTD1,0.0826275468853924
862,-0.00180968013274527,0.0049336506797971,0.713775187732093,8133,DTNB,0.146438553071768
863,-0.00935650635328078,0.00513340333534635,0.0683907029762947,7975,DTX2,1.16500293220561
864,0.0148302647309884,0.00495038256451456,0.00274462098715112,9340,DTX3,2.56151762008587
865,0.00557899685955903,0.00505040022643294,0.269337602851513,8186,DTYMK,0.569703009489052
866,0.0106281181175397,0.00549309536080652,0.0530437706332634,9204,DUOX2,1.27536561154494
867,0.000702673138601361,0.00505918874597221,0.889540133723679,8151,DUSP13,0.0508344529071709
868,-0.010318912816453,0.00499453204040832,0.0388567966453941,7975,DUSP29,1.41053300550084
869,0.00309834930962786,0.0053681121960931,0.563834220998303,9211,DUSP3,0.248848568869335
870,0.00741561292920002,0.00511695915933644,0.147313870879645,8171,DUT,0.831756358636854
871,0.00502705135016749,0.00516886418837334,0.330798823394799,8185,DXO,0.480436043841543
872,0.00775833038797563,0.00515090533480223,0.132052829525658,8151,DYNC1H1,0.879252288631883
873,0.00738235945367371,0.00503824263053117,0.142888189036314,7975,DYNLT1,0.845003667978417
874,0.00607425496619321,0.00513291927676144,0.236688451873344,8151,DYNLT3,0.625822930959933
875,0.0047604944569139,0.0054688183567945,0.384060866362717,9315,EBAG9,0.415599942739988
876,0.00574623153339275,0.00527858129012976,0.276360830759862,9440,EBI3_IL27,0.558523510466789
877,-0.00575278186875927,0.00534088738964707,0.281454475444975,9211,ECE1,0.550591841174668
878,0.0135220246725346,0.00502119872114626,0.00709594365823083,8186,ECHDC3,2.14898984145939
879,0.00944204107459068,0.00506553173820863,0.0623615064079913,7983,ECHS1,1.20508340251501
880,0.00939965507066024,0.00514067143352265,0.067513892366869,7950,ECI2,1.17060685298403
881,-0.00942190246069038,0.00511357962478561,0.0654353748345449,7989,ECM1,1.1841874054679
882,0.00485993447129961,0.00518659558898891,0.34877774857792,7940,ECSCR,0.457451230098645
883,0.0159983673817222,0.00427053409084913,0.000180587519692856,9450,EDA2R,3.74331226684539
884,0.00282321658837693,0.0055484965059788,0.610886571972304,9340,EDAR,0.214039421082469
885,0.00400129930654542,0.00334552629206903,0.231725597646773,8151,EDDM3B,0.635025989072762
886,0.00811310570258453,0.00513159818453118,0.113915712027543,7950,EDEM2,0.943416370949363
887,0.00304659095859231,0.0052297146713798,0.56020969314505,8182,EDF1,0.251649380976592
888,0.0133425605864082,0.00498111634212669,0.00740559095807192,9204,EDIL3,2.13044027953451
889,0.00839625408944766,0.00487890784346119,0.0853025254326451,7983,EDN1,1.06903811109242
890,0.00790549120311924,0.00517387206678181,0.126561209442912,7966,EDNRB,0.897699383626162
891,0.00175962129493455,0.00517064064989932,0.733631751529677,8186,EEF1D,0.134521880697193
892,0.00770325509153638,0.00481821046422493,0.109908388380679,8171,EFCAB14,0.958969160275175
893,0.00252880341472862,0.00516902160806958,0.624697302366232,8047,EFCAB2,0.204330369466159
894,-0.00702358069503556,0.00485152613239839,0.14773300575815,9358,EFEMP1,0.830522465979336
895,-0.000317867852407314,0.00478242740664025,0.947008613887314,8182,EFHD1,0.0236460706834061
896,0.0144565367260133,0.00509365167695589,0.00454738133362168,9373,EFNA1,2.34223862526629
897,0.0195060748626688,0.00499725540618839,9.55380275291509e-05,9302,EFNA4,4.01982372937094
898,0.00489083110449769,0.00513000042350604,0.34042737919684,7975,EFNB2,0.467975518634641
899,0.00127990201642394,0.00551005309379783,0.816321847495705,9351,EGF,0.0881385801759953
900,0.0137327474768818,0.00514821921794181,0.00765581393907687,9161,EGFL7,2.11600862985688
901,0.00420750135596067,0.00504507182329852,0.404315298179805,8171,EGFLAM,0.393279825845705
902,-0.0267401993242257,0.00538549798556493,6.98227544630666e-07,9459,EGFR,6.15600302254398
903,0.0163212521300355,0.00531467141700194,0.00213971256619218,9340,EGLN1,2.66964456277264
904,0.00366132078505381,0.00518711747788894,0.480302277195252,8186,EHBP1,0.318485354291732
905,-0.00464593555960338,0.00511897773299885,0.364122062590604,7983,EHD3,0.438753005847523
906,0.000231189486263511,0.00520175515847529,0.96455116484769,8185,EIF1AX,0.0156747301541973
907,0.00123903808997151,0.0051284036188813,0.809093827777097,8150,EIF2AK2,0.0920011118574454
908,0.00143217172604087,0.00511346286280667,0.779424472479967,7950,EIF2AK3,0.108225962289604
909,0.00742380276364337,0.00513072052148945,0.147955358899581,7983,EIF2S2,0.829869300200078
910,0.00841385243571302,0.00540967395801693,0.119900456726709,9315,EIF4B,0.921179162576617
911,0.00261137812010987,0.00509290297875842,0.608141536201928,7966,EIF4E,0.215995333164782
912,0.012796396552511,0.00536050495119013,0.0169987661062425,9350,EIF4EBP1,1.76958260172163
913,0.00464336483937683,0.00558194238779443,0.405512029672725,9452,EIF4G1,0.391996257746313
914,-8.50524647651285e-05,0.00518548594122758,0.986914065714679,8182,EIF4G3,0.00572066132297118
915,0.0117437831719004,0.0051010992505941,0.0213492999928663,7950,EIF5,1.67061636018085
916,0.0037732089110476,0.0054271486067249,0.486918048551068,9225,EIF5A,0.312544127198076
917,0.00257561247390531,0.00517528219748028,0.618725998705381,8182,ELAC1,0.208501634655519
918,-0.00168013174662149,0.00518474790856962,0.745906660424369,7940,ELAVL4,0.127315514885024
919,0.00809844535588619,0.00370834131102317,0.0290019243129712,8186,ELN,1.53757318517764
920,0.0040023919047443,0.00540561457318056,0.459067558336932,9340,ELOA,0.338123397133948
921,0.0101855827538019,0.00517131513504115,0.0489154023241103,7950,ELOB,1.31055437009661
922,-0.00139471973661378,0.00539753973444581,0.796104638367899,9225,ENAH,0.0990298457307749
924,-0.0100687765749745,0.0054362524921085,0.0640349026825342,9459,ENG,1.19358324616177
925,0.00842253403564841,0.00546671709972921,0.123425251185619,9380,ENO1,0.908595980264662
926,0.00272242270840894,0.00555501419034477,0.624085946071507,9466,ENO2,0.204755597281826
927,-0.0101089002199478,0.004715595458335,0.0320857794046715,7983,ENO3,1.49368740667552
928,0.00898557591886981,0.00511571326294762,0.0790465054297098,8151,ENOPH1,1.10211732505044
929,0.00738448296630374,0.00506836262950223,0.145162560691836,7950,ENOX2,0.838145379376652
930,0.00641989479452651,0.00513842343420567,0.211559320389905,7950,ENPEP,0.674567836772112
931,-0.00486249958276352,0.00440842509408768,0.270054610414793,9459,ENPP2,0.568548403975781
932,-0.0141581575867397,0.00514713587091198,0.00595842988118367,9417,ENPP5,2.22486816706742
933,-0.0194831468089773,0.00460381947313098,2.34268513904121e-05,7983,ENPP6,4.63028607741489
934,-0.00270841269331427,0.0052051129128081,0.60284138402849,9119,ENPP7,0.219796941761694
935,0.00365854945370409,0.00514207752576486,0.476799511956717,8151,ENSA,0.321664197803502
936,0.00172843697061123,0.00537045508945475,0.747579895767431,9161,ENTPD2,0.126342386365795
937,0.00613941805847909,0.0053580994907301,0.251899438088161,9204,ENTPD5,0.598772801281098
938,0.0127099433702074,0.00536240490614199,0.0177992488021577,9204,ENTPD6,1.74959832622829
939,0.00570135388649099,0.00506798369783023,0.260633604152511,7983,ENTR1,0.583969590322831
940,-0.000225217292283148,0.00512061507881418,0.964919482777624,7966,EP300,0.0155089246295617
941,-0.00971133458163992,0.00519557122375142,0.0616377671647918,7975,EPB41L5,1.21015310203625
942,-0.00259280299269655,0.00547577918338878,0.635864742945826,9370,EPCAM,0.196635254853738
